user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MyLoasm_sr_8915_SemiBin_593	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	GCA_000434335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	96.14	0.748	GCA_000434335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	96.14	0.748	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934167365.1, s__CAG-492 sp934167365, 95.0, 83.22, 0.164	88.5	11	N/A	N/A
MyLoasm_sr_8915_SemiBin_598	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	GCA_025757685.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	96.87	0.89	GCA_025757685.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	96.87	0.89	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963638105.1, s__CAG-217 sp963638105, 95.0, 94.93, 0.902; GCA_963642245.1, s__CAG-217 sp963642245, 95.0, 90.85, 0.719; GCA_963605415.1, s__CAG-217 sp963605415, 95.0, 89.69, 0.687	96.27	11	N/A	N/A
MyLoasm_sr_8915_SemiBin_71	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	97.95	0.802	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	97.95	0.802	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963600665.1, s__Coprococcus sp963600665, 95.0, 93.32, 0.645; GCA_934247115.1, s__Coprococcus sp934247115, 95.0, 90.85, 0.593; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 89.95, 0.331; GCF_025149915.1, s__Coprococcus eutactus, 95.0, 89.91, 0.437; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 89.44, 0.376; GCA_029338615.1, s__Coprococcus sp029338615, 95.0, 89.26, 0.422; GCA_934277375.1, s__Coprococcus sp934277375, 95.0, 88.65, 0.438; GCA_902461735.1, s__Coprococcus sp902461735, 95.42, 88.55, 0.356; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 88.5, 0.375; GCA_934270935.1, s__Coprococcus sp934270935, 95.18, 87.82, 0.338; GCA_016297325.1, s__Coprococcus sp016297325, 95.0, 85.93, 0.304	94.08	11	N/A	N/A
MyLoasm_sr_8915_SemiBin_78	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900549635	GCA_916988195.3	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900549635	96.23	0.859	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_916988195.3, s__CAG-170 sp900549635, 95.0, 96.23, 0.859; GCA_937967235.1, s__CAG-170 sp937967235, 95.32, 95.88, 0.826; GCA_934668605.1, s__CAG-170 sp934668605, 95.0, 89.81, 0.589; GCA_934661715.1, s__CAG-170 sp934661715, 95.0, 84.87, 0.234; GCA_003516765.1, s__CAG-170 sp003516765, 95.0, 84.64, 0.279; GCA_937907715.1, s__CAG-170 sp937907715, 95.0, 84.32, 0.301; GCA_002437575.1, s__CAG-170 sp002437575, 95.0, 82.91, 0.258	70.29	11	N/A	N/A
MyLoasm_sr_934_SemiBin_125	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	98.3	0.834	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	98.3	0.834	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934322085.1, s__Eubacterium_F sp934322085, 95.0, 94.45, 0.818; GCA_937902905.1, s__Eubacterium_F sp937902905, 95.0, 93.91, 0.732	93.13	11	N/A	N/A
MyLoasm_sr_934_SemiBin_173	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	GCA_000431335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	98.97	0.847	GCA_000431335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	98.97	0.847	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_947631335.1, s__CAG-269 sp947631335, 95.0, 81.43, 0.213; GCA_949467015.1, s__CAG-269 sp900556945, 95.0, 81.15, 0.181; GCA_958438515.1, s__CAG-269 sp958438515, 95.0, 81.06, 0.186; GCA_947629085.1, s__CAG-269 sp947629085, 95.0, 80.7, 0.16	87.07	11	N/A	N/A
MyLoasm_sr_934_SemiBin_182	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp900544455	GCA_900544455.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp900544455	97.14	0.821	GCA_900544455.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp900544455	97.14	0.821	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547965.1, s__Anaerotardibacter sp900547965, 95.0, 94.0, 0.722; GCA_934617065.1, s__Anaerotardibacter sp934617065, 95.0, 91.03, 0.687; GCA_030540085.1, s__Anaerotardibacter sp030540085, 95.0, 90.19, 0.619; GCA_000436075.1, s__Anaerotardibacter sp000436075, 95.0, 89.74, 0.654; GCA_900553605.1, s__Anaerotardibacter sp900553605, 95.0, 89.06, 0.621; GCA_900753095.1, s__Anaerotardibacter sp900753095, 95.0, 83.25, 0.177; GCA_958431815.1, s__Anaerotardibacter sp958431815, 95.0, 81.6, 0.201; GCA_905203045.1, s__Anaerotardibacter sp900555755, 95.0, 81.13, 0.171	78.2	11	N/A	N/A
MyLoasm_sr_934_SemiBin_23	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.55	0.913	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.55	0.913	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.06	11	N/A	N/A
MyLoasm_sr_934_SemiBin_638	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	GCF_040096305.1	95.12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	97.47	0.773	GCF_040096305.1	95.12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	97.47	0.773	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002834225.1, s__Ruminococcoides bromii, 95.0, 95.02, 0.78; GCA_905215855.1, s__Ruminococcoides sp905215855, 95.0, 94.28, 0.764; GCA_902771755.1, s__Ruminococcoides sp902771755, 95.0, 91.68, 0.669; GCA_902766775.1, s__Ruminococcoides sp902766775, 95.0, 90.34, 0.658	95.99	11	N/A	N/A
MyLoasm_sr_934_SemiBin_670	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	GCF_015561195.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_AC	93.43	0.761	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003464565.1, s__Collinsella sp003464565, 95.25, 94.89, 0.844; GCA_958371715.1, s__Collinsella sp958371715, 95.22, 94.89, 0.826; GCF_003436775.1, s__Collinsella sp003436775, 95.22, 94.67, 0.822; GCA_959021055.1, s__Collinsella sp959021055, 95.73, 94.67, 0.808; GCA_905208635.1, s__Collinsella sp905208635, 95.01, 94.67, 0.791; GCA_905215445.1, s__Collinsella sp905215445, 95.07, 94.63, 0.842; GCA_958407445.1, s__Collinsella sp958407445, 95.08, 94.63, 0.818; GCA_902363875.1, s__Collinsella sp902363875, 95.0, 94.63, 0.802; GCA_938023705.1, s__Collinsella sp938023705, 95.18, 94.62, 0.782; GCA_902475525.1, s__Collinsella sp902475525, 95.02, 94.58, 0.833; GCA_902461405.1, s__Collinsella sp902461405, 95.05, 94.58, 0.798; GCA_019414565.1, s__Collinsella sp019414565, 95.0, 94.58, 0.787; GCA_019414385.1, s__Collinsella sp019414385, 95.0, 94.56, 0.837; GCA_905194545.1, s__Collinsella sp905194545, 95.28, 94.56, 0.825; GCA_902405995.1, s__Collinsella sp902405995, 95.15, 94.56, 0.822; GCA_958372075.1, s__Collinsella sp958372075, 95.22, 94.56, 0.809; GCA_905214525.1, s__Collinsella sp905214525, 95.07, 94.56, 0.799; GCA_947001705.1, s__Collinsella sp947001705, 95.0, 94.52, 0.83; GCA_905215115.1, s__Collinsella sp905215115, 95.0, 94.52, 0.783; GCA_900546475.1, s__Collinsella sp900546475, 95.02, 94.51, 0.842; GCA_900756945.1, s__Collinsella sp900756945, 95.0, 94.51, 0.817; GCF_003469205.1, s__Collinsella sp003469205, 95.12, 94.5, 0.793; GCA_937925265.1, s__Collinsella sp937925265, 95.2, 94.49, 0.789; GCA_958445895.1, s__Collinsella sp958445895, 95.0, 94.47, 0.818; GCF_003437035.1, s__Collinsella sp003437035, 95.18, 94.47, 0.813; GCA_900544755.1, s__Collinsella sp900544755, 95.0, 94.45, 0.839; GCA_019424965.1, s__Collinsella sp019424965, 95.0, 94.45, 0.827; GCF_902363845.1, s__Collinsella aerofaciens_AP, 95.11, 94.45, 0.814; GCF_028209395.1, s__Collinsella aerofaciens_AZ, 95.05, 94.45, 0.812; GCA_900550965.1, s__Collinsella sp900550965, 95.0, 94.45, 0.794; GCA_959600835.1, s__Collinsella sp959600835, 95.0, 94.4, 0.836; GCA_900757205.1, s__Collinsella sp900757205, 95.0, 94.4, 0.794; GCF_039753035.1, s__Collinsella sp902388545, 95.12, 94.4, 0.778; GCF_902364945.1, s__Collinsella aerofaciens_O, 95.12, 94.39, 0.811; GCF_902364355.1, s__Collinsella aerofaciens_AF, 95.23, 94.38, 0.823; GCA_900551205.1, s__Collinsella sp900551205, 95.18, 94.38, 0.806; GCA_019425015.1, s__Collinsella sp019425015, 95.0, 94.38, 0.805; GCF_003439125.1, s__Collinsella sp003439125, 95.36, 94.38, 0.795; GCA_900546825.1, s__Collinsella sp900546825, 95.0, 94.37, 0.83; GCA_900541685.1, s__Collinsella sp900541685, 95.0, 94.35, 0.833; GCA_900543045.1, s__Collinsella sp900543045, 95.01, 94.35, 0.814; GCA_902364975.1, s__Collinsella sp902364975, 95.0, 94.35, 0.814; GCA_023708985.1, s__Collinsella sp023708985, 95.0, 94.35, 0.795; GCA_019414205.1, s__Collinsella sp019414205, 95.0, 94.35, 0.793; GCA_905214385.1, s__Collinsella sp905214385, 95.15, 94.33, 0.813; GCA_900544115.1, s__Collinsella sp900544115, 95.0, 94.33, 0.801; GCA_905215385.1, s__Collinsella sp905215385, 95.07, 94.33, 0.783; GCF_003459245.1, s__Collinsella sp003459245, 95.02, 94.33, 0.778; GCA_905215365.1, s__Collinsella sp905215365, 95.0, 94.33, 0.776; GCA_900542275.1, s__Collinsella sp900542275, 95.0, 94.28, 0.834; GCA_905194675.1, s__Collinsella sp905194675, 95.0, 94.28, 0.79; GCA_902466285.1, s__Collinsella sp902466285, 95.07, 94.28, 0.75; GCA_027669525.1, s__Collinsella sp027669525, 95.0, 94.27, 0.823; GCA_900550415.1, s__Collinsella sp900550415, 95.0, 94.25, 0.796; GCF_964243765.1, s__Collinsella aerofaciens_BU, 95.0, 94.25, 0.792; GCA_019424945.1, s__Collinsella sp019424945, 95.0, 94.25, 0.788; GCA_905215525.1, s__Collinsella sp905215525, 95.38, 94.25, 0.779; GCA_959601045.1, s__Collinsella sp959601045, 95.0, 94.2, 0.844; GCA_900757235.1, s__Collinsella sp900757235, 95.0, 94.17, 0.802; GCA_019419605.1, s__Collinsella sp019419605, 95.0, 94.15, 0.758; GCA_902406375.1, s__Collinsella sp902406375, 95.13, 94.13, 0.81; GCA_900549715.1, s__Collinsella sp900549715, 95.0, 94.12, 0.799; GCA_900544875.1, s__Collinsella sp900544875, 95.0, 94.08, 0.826; GCA_019419455.1, s__Collinsella sp019419455, 95.0, 94.08, 0.823; GCF_015554145.1, s__Collinsella aerofaciens_AA, 95.0, 94.08, 0.781; GCA_019419585.1, s__Collinsella sp019419585, 95.0, 94.07, 0.789; GCA_902494945.1, s__Collinsella sp902494945, 95.0, 94.02, 0.792; GCA_958348475.1, s__Collinsella sp958348475, 95.0, 94.01, 0.81; GCA_019419485.1, s__Collinsella sp019419485, 95.0, 93.96, 0.787; GCF_040093305.1, s__Collinsella sp040093305, 95.0, 93.96, 0.767; GCA_018363345.1, s__Collinsella sp018363345, 95.0, 93.95, 0.736; GCA_900549245.1, s__Collinsella sp900549245, 95.0, 93.94, 0.792; GCA_900762345.1, s__Collinsella sp900762345, 95.0, 93.93, 0.822; GCA_019419525.1, s__Collinsella sp019419525, 95.0, 93.93, 0.804; GCA_958354105.1, s__Collinsella sp958354105, 95.0, 93.89, 0.781; GCA_900768435.1, s__Collinsella sp900768435, 95.0, 93.82, 0.794; GCA_022745215.1, s__Collinsella sp022745215, 95.0, 93.81, 0.804; GCA_018368345.1, s__Collinsella sp018368345, 95.0, 93.81, 0.748; GCA_902478835.1, s__Collinsella sp900549335, 95.0, 93.65, 0.809; GCA_937937635.1, s__Collinsella sp937937635, 95.0, 93.6, 0.744; GCF_041537385.1, s__Collinsella aerofaciens_BV, 95.0, 93.57, 0.765; GCF_002736145.1, s__Collinsella aerofaciens_A, 95.06, 93.57, 0.754; GCA_902469055.1, s__Collinsella sp902469055, 95.01, 93.47, 0.813; GCA_902464035.1, s__Collinsella sp902464035, 95.0, 93.44, 0.752; GCA_902470765.1, s__Collinsella sp902470765, 95.0, 93.38, 0.791; GCA_902497025.1, s__Collinsella sp902497025, 95.0, 93.38, 0.776; GCA_900547805.1, s__Collinsella sp900547805, 95.0, 93.36, 0.778; GCA_900762355.1, s__Collinsella sp900762355, 95.0, 93.27, 0.783; GCA_025992855.1, s__Collinsella sp025992855, 95.0, 93.21, 0.758; GCA_902463875.1, s__Collinsella sp902463875, 95.0, 93.21, 0.732; GCA_902496275.1, s__Collinsella sp902496275, 95.0, 93.11, 0.774; GCA_900762325.1, s__Collinsella sp900762325, 95.0, 93.04, 0.765; GCA_958412345.1, s__Collinsella sp958412345, 95.0, 93.04, 0.746; GCA_958407085.1, s__Collinsella sp958407085, 95.12, 93.03, 0.742; GCA_900556205.1, s__Collinsella sp900556205, 95.0, 92.99, 0.762; GCA_934654765.1, s__Collinsella sp934654765, 95.0, 92.77, 0.752; GCA_958405565.1, s__Collinsella sp958405565, 95.0, 92.49, 0.712; GCF_040910265.1, s__Collinsella aerofaciens_BK, 95.0, 92.29, 0.732; GCA_934668875.1, s__Collinsella sp934668875, 95.0, 92.05, 0.711	97.04	11	0.99394	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MyLoasm_sr_934_SemiBin_682	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp934162325	GCA_934162325.1	95.42	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp934162325	96.39	0.813	GCA_001916775.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp001916775	95.4	0.703	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__	taxonomic classification defined by topology and ANI	N/A	GCA_934182615.1, s__CAG-302 sp934182615, 95.0, 93.27, 0.684; GCA_022009835.1, s__CAG-302 sp900548425, 95.0, 86.19, 0.324; GCA_900554615.1, s__CAG-302 sp900554615, 95.0, 85.65, 0.306; GCA_934132925.1, s__CAG-302 sp934132925, 95.0, 85.34, 0.297; GCA_945948625.1, s__CAG-302 sp945948625, 95.0, 83.89, 0.331; GCA_000431795.1, s__CAG-302 sp000431795, 95.0, 82.65, 0.196; GCA_934098435.1, s__CAG-302 sp934098435, 95.0, 81.68, 0.164; GCA_900549325.1, s__CAG-302 sp900549325, 95.0, 81.59, 0.154; GCA_934096105.1, s__CAG-302 sp934096105, 95.0, 81.42, 0.156; GCA_900543825.1, s__CAG-302 sp900543825, 95.0, 81.18, 0.166; GCA_934101345.1, s__CAG-302 sp934101345, 95.0, 80.81, 0.158	87.09	11	N/A	N/A
MyLoasm_sr_934_SemiBin_70	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	GCF_020554845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	97.47	0.759	GCF_020554845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	97.47	0.759	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_020537505.1, s__Blautia_A sp905206915, 95.0, 88.15, 0.416; GCF_934371575.1, s__Blautia_A sp934371575, 95.0, 87.1, 0.335; GCA_934394545.1, s__Blautia_A sp934394545, 95.0, 85.42, 0.287; GCA_963651655.1, s__Blautia_A sp963651655, 95.0, 84.81, 0.167; GCA_934408705.1, s__Blautia_A sp934408705, 95.0, 84.58, 0.309; GCF_025566865.1, s__Blautia_A acetigignens, 95.0, 84.29, 0.238; GCA_900763175.1, s__Blautia_A sp900763175, 95.0, 84.16, 0.184; GCA_029101305.1, s__Blautia_A sp029101305, 95.0, 83.8, 0.232; GCA_934358405.1, s__Blautia_A sp934358405, 95.0, 82.97, 0.19; GCA_934364795.1, s__Blautia_A sp934364795, 95.0, 81.91, 0.189	86.58	11	N/A	Genome has more than 10.8% of markers with multiple hits
MyLoasm_sr_942_SemiBin_271	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	96.65	0.792	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	96.65	0.792	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_025757985.1, s__Gemmiger sp900540595, 95.0, 88.92, 0.508; GCF_018784445.1, s__Gemmiger sp900540775, 95.0, 88.36, 0.476; GCA_934502625.1, s__Gemmiger sp934502625, 95.0, 87.29, 0.483; GCF_024462815.1, s__Gemmiger sp900554145, 95.0, 86.42, 0.421; GCA_025758045.1, s__Gemmiger sp900539695, 95.0, 84.62, 0.252; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 83.05, 0.231; GCF_934561205.1, s__Gemmiger sp934561205, 95.0, 82.65, 0.221; GCA_934529095.1, s__Gemmiger sp934529095, 95.18, 82.52, 0.198; GCA_963588145.1, s__Gemmiger sp963588145, 95.0, 82.06, 0.185; GCA_963655125.1, s__Gemmiger sp963655125, 95.0, 81.86, 0.186; GCA_004552305.1, s__Gemmiger variabilis_A, 95.0, 81.42, 0.188	97.28	11	N/A	N/A
MyLoasm_sr_942_SemiBin_309	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia faecalis	GCA_018712705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia faecalis	96.23	0.872	GCA_018712705.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia faecalis	96.23	0.872	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905212345.1, s__Aphodousia sp905212345, 95.0, 93.45, 0.81; GCA_018714755.1, s__Aphodousia faecigallinarum, 95.0, 81.25, 0.164; GCA_902388655.1, s__Aphodousia sp902388655, 95.0, 81.1, 0.198	99.46	11	N/A	N/A
